,med_inc,county,time,state,fips_county
1500,51891,Carroll County,2020,29,033
1501,38854,Carter County,2020,29,035
1502,82068,Cass County,2020,29,037
1503,40130,Cedar County,2020,29,039
1504,60521,Chariton County,2020,29,041
1505,67585,Christian County,2020,29,043
1506,47750,Clark County,2020,29,045
1507,74950,Clay County,2020,29,047
1508,66492,Clinton County,2020,29,049
1509,63486,Cole County,2020,29,051
1510,51221,Cooper County,2020,29,053
1511,43785,Crawford County,2020,29,055
1512,46535,Dade County,2020,29,057
1513,43482,Dallas County,2020,29,059
1514,49830,Daviess County,2020,29,061
1515,52868,DeKalb County,2020,29,063
1516,44057,Dent County,2020,29,065
1517,46079,Douglas County,2020,29,067
1518,42512,Dunklin County,2020,29,069
1519,62781,Franklin County,2020,29,071
1520,54487,Gasconade County,2020,29,073
1521,48338,Gentry County,2020,29,075
1522,46934,Greene County,2020,29,077
1523,45363,Grundy County,2020,29,079
1524,43642,Harrison County,2020,29,081
1525,53544,Henry County,2020,29,083
1526,36049,Hickory County,2020,29,085
1527,49531,Holt County,2020,29,087
1528,53190,Howard County,2020,29,089
1529,45808,Howell County,2020,29,091
1530,41744,Iron County,2020,29,093
1531,56398,Jackson County,2020,29,095
1532,51329,Jasper County,2020,29,097
1533,67191,Jefferson County,2020,29,099
1534,58373,Johnson County,2020,29,101
1535,41838,Knox County,2020,29,103
1536,46191,Laclede County,2020,29,105
1537,62043,Lafayette County,2020,29,107
1538,48101,Lawrence County,2020,29,109
1539,42710,Lewis County,2020,29,111
1540,70054,Lincoln County,2020,29,113
1541,47506,Linn County,2020,29,115
1542,51402,Livingston County,2020,29,117
1543,45446,McDonald County,2020,29,119
1544,49013,Macon County,2020,29,121
1545,45002,Madison County,2020,29,123
1546,47698,Maries County,2020,29,125
1547,54230,Marion County,2020,29,127
1548,45934,Mercer County,2020,29,129
1549,51348,Miller County,2020,29,131
1550,39621,Mississippi County,2020,29,133
1551,51138,Moniteau County,2020,29,135
1552,48661,Monroe County,2020,29,137
1553,56447,Montgomery County,2020,29,139
1554,51582,Morgan County,2020,29,141
1555,41553,New Madrid County,2020,29,143
1556,52798,Newton County,2020,29,145
1557,55821,Nodaway County,2020,29,147
1558,37835,Oregon County,2020,29,149
1559,62679,Osage County,2020,29,151
1560,38606,Ozark County,2020,29,153
1561,34498,Pemiscot County,2020,29,155
1562,55605,Perry County,2020,29,157
1563,52261,Pettis County,2020,29,159
1564,50420,Phelps County,2020,29,161
1565,51255,Pike County,2020,29,163
1566,86924,Platte County,2020,29,165
1567,50691,Polk County,2020,29,167
1568,59126,Pulaski County,2020,29,169
1569,46546,Putnam County,2020,29,171
1570,57061,Ralls County,2020,29,173
1571,51924,Randolph County,2020,29,175
1572,64014,Ray County,2020,29,177
1573,39089,Reynolds County,2020,29,179
1574,37771,Ripley County,2020,29,181
1575,90567,St. Charles County,2020,29,183
1576,41486,St. Clair County,2020,29,185
1577,58618,Ste. Genevieve County,2020,29,186
1578,48476,St. Francois County,2020,29,187
1579,68964,St. Louis County,2020,29,189
1580,52850,Saline County,2020,29,195
1581,46191,Schuyler County,2020,29,197
1582,47740,Scotland County,2020,29,199
1583,52864,Scott County,2020,29,201
1584,37599,Shannon County,2020,29,203
1585,48430,Shelby County,2020,29,205
1586,47372,Stoddard County,2020,29,207
1587,51797,Stone County,2020,29,209
1588,43387,Sullivan County,2020,29,211
1589,44670,Taney County,2020,29,213
1590,38985,Texas County,2020,29,215
1591,45874,Vernon County,2020,29,217
1592,69678,Warren County,2020,29,219
1593,42683,Washington County,2020,29,221
1594,43848,Wayne County,2020,29,223
1595,55431,Webster County,2020,29,225
1596,44361,Worth County,2020,29,227
1597,39521,Wright County,2020,29,229
1598,45773,St. Louis city,2020,29,510
1599,52613,Beaverhead County,2020,30,001
1600,42823,Big Horn County,2020,30,003
1601,45936,Blaine County,2020,30,005
1602,61641,Broadwater County,2020,30,007
1603,62465,Carbon County,2020,30,009
1604,48286,Carter County,2020,30,011
1605,53357,Cascade County,2020,30,013
1606,50607,Chouteau County,2020,30,015
1607,59804,Custer County,2020,30,017
1608,50312,Daniels County,2020,30,019
1609,55845,Dawson County,2020,30,021
1610,47362,Deer Lodge County,2020,30,023
1611,62597,Fallon County,2020,30,025
1612,49576,Fergus County,2020,30,027
1613,58959,Flathead County,2020,30,029
1614,70029,Gallatin County,2020,30,031
1615,45892,Garfield County,2020,30,033
1616,40817,Glacier County,2020,30,035
1617,42741,Golden Valley County,2020,30,037
1618,53407,Granite County,2020,30,039
1619,49734,Hill County,2020,30,041
1620,80071,Jefferson County,2020,30,043
1621,50610,Judith Basin County,2020,30,045
1622,52493,Lake County,2020,30,047
1623,60664,Lewis and Clark County,2020,30,049
1624,53415,Liberty County,2020,30,051
1625,42501,Lincoln County,2020,30,053
1626,46755,McCone County,2020,30,055
1627,58201,Madison County,2020,30,057
1628,43666,Meagher County,2020,30,059
1629,57169,Mineral County,2020,30,061
1630,63409,Missoula County,2020,30,063
1631,50533,Musselshell County,2020,30,065
1632,56657,Park County,2020,30,067
1633,38661,Petroleum County,2020,30,069
1634,46821,Phillips County,2020,30,071
1635,49447,Pondera County,2020,30,073
1636,60462,Powder River County,2020,30,075
1637,52904,Powell County,2020,30,077
1638,48577,Prairie County,2020,30,079
1639,58781,Ravalli County,2020,30,081
1640,69169,Richland County,2020,30,083
1641,43256,Roosevelt County,2020,30,085
1642,54991,Rosebud County,2020,30,087
1643,45805,Sanders County,2020,30,089
1644,50658,Sheridan County,2020,30,091
1645,54324,Silver Bow County,2020,30,093
1646,73044,Stillwater County,2020,30,095
1647,58746,Sweet Grass County,2020,30,097
1648,55399,Teton County,2020,30,099
1649,49568,Toole County,2020,30,101
1650,56919,Treasure County,2020,30,103
1651,46766,Valley County,2020,30,105
1652,39462,Wheatland County,2020,30,107
1653,51368,Wibaux County,2020,30,109
1654,58374,Yellowstone County,2020,30,111
1655,54445,Adams County,2020,31,001
1656,54136,Antelope County,2020,31,003
1657,52500,Arthur County,2020,31,005
1658,59511,Banner County,2020,31,007
1659,52780,Blaine County,2020,31,009
1660,56719,Boone County,2020,31,011
1661,62621,Box Butte County,2020,31,013
1662,51082,Boyd County,2020,31,015
1663,52962,Brown County,2020,31,017
1664,68925,Buffalo County,2020,31,019
1665,51488,Burt County,2020,31,021
1666,63640,Butler County,2020,31,023
1667,70106,Cass County,2020,31,025
1668,61673,Cedar County,2020,31,027
1669,61282,Chase County,2020,31,029
1670,53483,Cherry County,2020,31,031
1671,55172,Cheyenne County,2020,31,033
1672,63427,Clay County,2020,31,035
1673,63424,Colfax County,2020,31,037
1674,54725,Cuming County,2020,31,039
1675,57873,Custer County,2020,31,041
1676,61220,Dakota County,2020,31,043
1677,52637,Dawes County,2020,31,045
1678,61043,Dawson County,2020,31,047
1679,51261,Deuel County,2020,31,049
1680,60437,Dixon County,2020,31,051
1681,62491,Dodge County,2020,31,053
1682,65788,Douglas County,2020,31,055
1683,50299,Dundy County,2020,31,057
1684,59309,Fillmore County,2020,31,059
1685,49104,Franklin County,2020,31,061
1686,59061,Frontier County,2020,31,063
1687,50762,Furnas County,2020,31,065
1688,61283,Gage County,2020,31,067
1689,41221,Garden County,2020,31,069
1690,49951,Garfield County,2020,31,071
1691,62698,Gosper County,2020,31,073
1692,62487,Grant County,2020,31,075
1693,50068,Greeley County,2020,31,077
1694,54110,Hall County,2020,31,079
1695,73759,Hamilton County,2020,31,081
1696,55010,Harlan County,2020,31,083
1697,54280,Hayes County,2020,31,085
1698,48475,Hitchcock County,2020,31,087
1699,56777,Holt County,2020,31,089
1700,53234,Hooker County,2020,31,091
1701,54291,Howard County,2020,31,093
1702,55414,Jefferson County,2020,31,095
1703,55062,Johnson County,2020,31,097
1704,62260,Kearney County,2020,31,099
1705,57307,Keith County,2020,31,101
1706,47053,Keya Paha County,2020,31,103
1707,46782,Kimball County,2020,31,105
1708,51296,Knox County,2020,31,107
1709,65819,Lancaster County,2020,31,109
1710,62948,Lincoln County,2020,31,111
1711,56283,Logan County,2020,31,113
1712,56291,Loup County,2020,31,115
1713,54876,McPherson County,2020,31,117
1714,56970,Madison County,2020,31,119
1715,58437,Merrick County,2020,31,121
1716,54879,Morrill County,2020,31,123
1717,52534,Nance County,2020,31,125
1718,55574,Nemaha County,2020,31,127
1719,60636,Nuckolls County,2020,31,129
1720,68443,Otoe County,2020,31,131
1721,49089,Pawnee County,2020,31,133
1722,58925,Perkins County,2020,31,135
1723,61442,Phelps County,2020,31,137
1724,56484,Pierce County,2020,31,139
1725,62776,Platte County,2020,31,141
1726,59159,Polk County,2020,31,143
1727,55657,Red Willow County,2020,31,145
1728,51874,Richardson County,2020,31,147
1729,48461,Rock County,2020,31,149
1730,63655,Saline County,2020,31,151
1731,83104,Sarpy County,2020,31,153
1732,72526,Saunders County,2020,31,155
1733,53956,Scotts Bluff County,2020,31,157
1734,72456,Seward County,2020,31,159
1735,52051,Sheridan County,2020,31,161
1736,49684,Sherman County,2020,31,163
1737,51831,Sioux County,2020,31,165
1738,64087,Stanton County,2020,31,167
1739,55775,Thayer County,2020,31,169
1740,55599,Thomas County,2020,31,171
1741,49148,Thurston County,2020,31,173
1742,55542,Valley County,2020,31,175
1743,78844,Washington County,2020,31,177
1744,64569,Wayne County,2020,31,179
1745,52115,Webster County,2020,31,181
1746,52154,Wheeler County,2020,31,183
1747,63249,York County,2020,31,185
1748,61650,Churchill County,2020,32,001
1749,62496,Clark County,2020,32,003
1750,84317,Douglas County,2020,32,005
1751,73914,Elko County,2020,32,007
1752,35395,Esmeralda County,2020,32,009
1753,68806,Eureka County,2020,32,011
1754,72907,Humboldt County,2020,32,013
1755,80894,Lander County,2020,32,015
1756,60180,Lincoln County,2020,32,017
1757,63162,Lyon County,2020,32,019
1758,50069,Mineral County,2020,32,021
1759,52783,Nye County,2020,32,023
1760,65000,Pershing County,2020,32,027
1761,73271,Storey County,2020,32,029
1762,75232,Washoe County,2020,32,031
1763,57923,White Pine County,2020,32,033
1764,58382,Carson City,2020,32,510
1765,76105,Belknap County,2020,33,001
1766,73073,Carroll County,2020,33,003
1767,66398,Cheshire County,2020,33,005
1768,49465,Coos County,2020,33,007
1769,77022,Grafton County,2020,33,009
1770,79222,Hillsborough County,2020,33,011
1771,81132,Merrimack County,2020,33,013
1772,96775,Rockingham County,2020,33,015
1773,72817,Strafford County,2020,33,017
1774,65881,Sullivan County,2020,33,019
1775,61377,Atlantic County,2020,34,001
1776,107114,Bergen County,2020,34,003
1777,92471,Burlington County,2020,34,005
1778,71718,Camden County,2020,34,007
1779,75829,Cape May County,2020,34,009
1780,60352,Cumberland County,2020,34,011
1781,65528,Essex County,2020,34,013
1782,87220,Gloucester County,2020,34,015
1783,77323,Hudson County,2020,34,017
1784,113611,Hunterdon County,2020,34,019
1785,87581,Mercer County,2020,34,021
1786,95610,Middlesex County,2020,34,023
1787,104219,Monmouth County,2020,34,025
1788,114103,Morris County,2020,34,027
1789,78181,Ocean County,2020,34,029
1790,64422,Passaic County,2020,34,031
1791,65563,Salem County,2020,34,033
1792,115573,Somerset County,2020,34,035
1793,92739,Sussex County,2020,34,037
1794,83189,Union County,2020,34,039
1795,80412,Warren County,2020,34,041
1796,56632,Bernalillo County,2020,35,001
1797,27423,Catron County,2020,35,003
1798,51441,Chaves County,2020,35,005
1799,42705,Cibola County,2020,35,006
1800,43265,Colfax County,2020,35,007
1801,53864,Curry County,2020,35,009
1802,42319,DeBaca County,2020,35,011
1803,46547,Dona Ana County,2020,35,013
1804,66199,Eddy County,2020,35,015
1805,43557,Grant County,2020,35,017
1806,38903,Guadalupe County,2020,35,019
1807,39913,Harding County,2020,35,021
1808,41858,Hidalgo County,2020,35,023
1809,66780,Lea County,2020,35,025
1810,49115,Lincoln County,2020,35,027
1811,111724,Los Alamos County,2020,35,028
1812,39233,Luna County,2020,35,029
1813,35659,McKinley County,2020,35,031
1814,40618,Mora County,2020,35,033
1815,46735,Otero County,2020,35,035
1816,38389,Quay County,2020,35,037
1817,47400,Rio Arriba County,2020,35,039
1818,46351,Roosevelt County,2020,35,041
1819,71991,Sandoval County,2020,35,043
1820,44261,San Juan County,2020,35,045
1821,40804,San Miguel County,2020,35,047
1822,58898,Santa Fe County,2020,35,049
1823,36823,Sierra County,2020,35,051
1824,39478,Socorro County,2020,35,053
1825,43230,Taos County,2020,35,055
1826,47266,Torrance County,2020,35,057
1827,42676,Union County,2020,35,059
1828,51564,Valencia County,2020,35,061
1829,70629,Albany County,2020,36,001
1830,53371,Allegany County,2020,36,003
1831,44906,Bronx County,2020,36,005
1832,52510,Broome County,2020,36,007
1833,51824,Cattaraugus County,2020,36,009
1834,59335,Cayuga County,2020,36,011
1835,50062,Chautauqua County,2020,36,013
1836,54705,Chemung County,2020,36,015
1837,52545,Chenango County,2020,36,017
1838,59741,Clinton County,2020,36,019
1839,66068,Columbia County,2020,36,021
1840,60165,Cortland County,2020,36,023
1841,54440,Delaware County,2020,36,025
1842,79276,Dutchess County,2020,36,027
1843,59584,Erie County,2020,36,029
1844,57129,Essex County,2020,36,031
1845,58709,Franklin County,2020,36,033
1846,55405,Fulton County,2020,36,035
1847,62641,Genesee County,2020,36,037
1848,60163,Greene County,2020,36,039
1849,56253,Hamilton County,2020,36,041
1850,59893,Herkimer County,2020,36,043
1851,57570,Jefferson County,2020,36,045
1852,70390,Kings County,2020,36,047
1853,57897,Lewis County,2020,36,049
1854,60947,Livingston County,2020,36,051
1855,64379,Madison County,2020,36,053
1856,61358,Monroe County,2020,36,055
1857,52482,Montgomery County,2020,36,057
1858,122730,Nassau County,2020,36,059
1859,87745,New York County,2020,36,061
1860,54963,Niagara County,2020,36,063
1861,58696,Oneida County,2020,36,065
1862,63963,Onondaga County,2020,36,067
1863,62777,Ontario County,2020,36,069
1864,78724,Orange County,2020,36,071
1865,57318,Orleans County,2020,36,073
1866,58439,Oswego County,2020,36,075
1867,58417,Otsego County,2020,36,077
1868,104285,Putnam County,2020,36,079
1869,78847,Queens County,2020,36,081
1870,71457,Rensselaer County,2020,36,083
1871,81003,Richmond County,2020,36,085
1872,94874,Rockland County,2020,36,087
1873,51526,St. Lawrence County,2020,36,089
1874,83427,Saratoga County,2020,36,091
1875,66292,Schenectady County,2020,36,093
1876,59744,Schoharie County,2020,36,095
1877,54269,Schuyler County,2020,36,097
1878,56929,Seneca County,2020,36,099
1879,54794,Steuben County,2020,36,101
1880,109084,Suffolk County,2020,36,103
1881,63915,Sullivan County,2020,36,105
1882,62400,Tioga County,2020,36,107
1883,65308,Tompkins County,2020,36,109
1884,66060,Ulster County,2020,36,111
1885,67359,Warren County,2020,36,113
1886,60973,Washington County,2020,36,115
1887,62329,Wayne County,2020,36,117
1888,103340,Westchester County,2020,36,119
1889,59612,Wyoming County,2020,36,121
1890,57057,Yates County,2020,36,123
1891,53220,Alamance County,2020,37,001
1892,53523,Alexander County,2020,37,003
1893,39916,Alleghany County,2020,37,005
1894,40818,Anson County,2020,37,007
1895,44543,Ashe County,2020,37,009
1896,50800,Avery County,2020,37,011
1897,50253,Beaufort County,2020,37,013
1898,41889,Bertie County,2020,37,015
1899,43664,Bladen County,2020,37,017
1900,64371,Brunswick County,2020,37,019
1901,66156,Buncombe County,2020,37,021
1902,48729,Burke County,2020,37,023
1903,79736,Cabarrus County,2020,37,025
1904,50235,Caldwell County,2020,37,027
1905,72135,Camden County,2020,37,029
1906,63475,Carteret County,2020,37,031
1907,48070,Caswell County,2020,37,033
1908,52737,Catawba County,2020,37,035
1909,74747,Chatham County,2020,37,037
1910,44449,Cherokee County,2020,37,039
1911,45365,Chowan County,2020,37,041
1912,44052,Clay County,2020,37,043
1913,49041,Cleveland County,2020,37,045
1914,40712,Columbus County,2020,37,047
1915,53960,Craven County,2020,37,049
1916,49160,Cumberland County,2020,37,051
1917,73433,Currituck County,2020,37,053
1918,72962,Dare County,2020,37,055
1919,56067,Davidson County,2020,37,057
1920,65418,Davie County,2020,37,059
1921,49755,Duplin County,2020,37,061
1922,65619,Durham County,2020,37,063
1923,45156,Edgecombe County,2020,37,065
1924,56158,Forsyth County,2020,37,067
1925,54868,Franklin County,2020,37,069
1926,60622,Gaston County,2020,37,071
1927,57680,Gates County,2020,37,073
1928,42057,Graham County,2020,37,075
1929,53112,Granville County,2020,37,077
1930,47605,Greene County,2020,37,079
1931,55577,Guilford County,2020,37,081
1932,41098,Halifax County,2020,37,083
1933,55586,Harnett County,2020,37,085
1934,50492,Haywood County,2020,37,087
1935,60550,Henderson County,2020,37,089
1936,46632,Hertford County,2020,37,091
1937,53728,Hoke County,2020,37,093
1938,45548,Hyde County,2020,37,095
1939,61892,Iredell County,2020,37,097
1940,49488,Jackson County,2020,37,099
1941,63882,Johnston County,2020,37,101
1942,44972,Jones County,2020,37,103
1943,57025,Lee County,2020,37,105
1944,40586,Lenoir County,2020,37,107
1945,56183,Lincoln County,2020,37,109
1946,47579,McDowell County,2020,37,111
1947,51973,Macon County,2020,37,113
1948,49373,Madison County,2020,37,115
1949,42264,Martin County,2020,37,117
1950,72340,Mecklenburg County,2020,37,119
1951,49236,Mitchell County,2020,37,121
1952,48522,Montgomery County,2020,37,123
1953,69413,Moore County,2020,37,125
1954,49883,Nash County,2020,37,127
1955,65615,New Hanover County,2020,37,129
1956,41630,Northampton County,2020,37,131
1957,52885,Onslow County,2020,37,133
1958,82732,Orange County,2020,37,135
1959,50481,Pamlico County,2020,37,137
1960,56654,Pasquotank County,2020,37,139
1961,59812,Pender County,2020,37,141
1962,50813,Perquimans County,2020,37,143
1963,58991,Person County,2020,37,145
1964,49955,Pitt County,2020,37,147
1965,58607,Polk County,2020,37,149
1966,48849,Randolph County,2020,37,151
1967,42335,Richmond County,2020,37,153
1968,39139,Robeson County,2020,37,155
1969,50388,Rockingham County,2020,37,157
1970,55398,Rowan County,2020,37,159
1971,44004,Rutherford County,2020,37,161
1972,45387,Sampson County,2020,37,163
1973,33531,Scotland County,2020,37,165
1974,53769,Stanly County,2020,37,167
1975,59068,Stokes County,2020,37,169
1976,47114,Surry County,2020,37,171
1977,47559,Swain County,2020,37,173
1978,56880,Transylvania County,2020,37,175
1979,42260,Tyrrell County,2020,37,177
1980,90920,Union County,2020,37,179
1981,41935,Vance County,2020,37,181
1982,88763,Wake County,2020,37,183
1983,42808,Warren County,2020,37,185
1984,38704,Washington County,2020,37,187
1985,54004,Watauga County,2020,37,189
1986,52906,Wayne County,2020,37,191
1987,46830,Wilkes County,2020,37,193
1988,44089,Wilson County,2020,37,195
1989,53154,Yadkin County,2020,37,197
1990,48662,Yancey County,2020,37,199
1991,50673,Adams County,2020,38,001
1992,52327,Barnes County,2020,38,003
1993,51189,Benson County,2020,38,005
1994,76478,Billings County,2020,38,007
1995,61841,Bottineau County,2020,38,009
1996,67067,Bowman County,2020,38,011
1997,73567,Burke County,2020,38,013
1998,72170,Burleigh County,2020,38,015
1999,61338,Cass County,2020,38,017
2000,54270,Cavalier County,2020,38,019
2001,60682,Dickey County,2020,38,021
2002,64594,Divide County,2020,38,023
2003,73722,Dunn County,2020,38,025
2004,54285,Eddy County,2020,38,027
2005,49972,Emmons County,2020,38,029
2006,63234,Foster County,2020,38,031
2007,57596,Golden Valley County,2020,38,033
2008,55495,Grand Forks County,2020,38,035
2009,48063,Grant County,2020,38,037
2010,53751,Griggs County,2020,38,039
2011,53222,Hettinger County,2020,38,041
2012,49386,Kidder County,2020,38,043
2013,58302,LaMoure County,2020,38,045
2014,47908,Logan County,2020,38,047
2015,59052,McHenry County,2020,38,049
2016,48839,McIntosh County,2020,38,051
2017,84705,McKenzie County,2020,38,053
2018,70835,McLean County,2020,38,055
2019,79608,Mercer County,2020,38,057
2020,71928,Morton County,2020,38,059
2021,68465,Mountrail County,2020,38,061
2022,53008,Nelson County,2020,38,063
2023,66708,Oliver County,2020,38,065
2024,61595,Pembina County,2020,38,067
2025,50827,Pierce County,2020,38,069
2026,57984,Ramsey County,2020,38,071
2027,65039,Ransom County,2020,38,073
2028,67054,Renville County,2020,38,075
2029,65530,Richland County,2020,38,077
2030,45178,Rolette County,2020,38,079
2031,68769,Sargent County,2020,38,081
2032,46424,Sheridan County,2020,38,083
2033,36182,Sioux County,2020,38,085
2034,53330,Slope County,2020,38,087
2035,66105,Stark County,2020,38,089
2036,68163,Steele County,2020,38,091
2037,59948,Stutsman County,2020,38,093
2038,57509,Towner County,2020,38,095
2039,70384,Traill County,2020,38,097
2040,57557,Walsh County,2020,38,099
2041,64346,Ward County,2020,38,101
2042,56827,Wells County,2020,38,103
2043,79483,Williams County,2020,38,105
2044,42342,Adams County,2020,39,001
2045,52558,Allen County,2020,39,003
2046,55699,Ashland County,2020,39,005
2047,51252,Ashtabula County,2020,39,007
2048,42215,Athens County,2020,39,009
2049,69468,Auglaize County,2020,39,011
2050,50626,Belmont County,2020,39,013
2051,58067,Brown County,2020,39,015
2052,69049,Butler County,2020,39,017
2053,52065,Carroll County,2020,39,019
2054,64142,Champaign County,2020,39,021
2055,54507,Clark County,2020,39,023
2056,72740,Clermont County,2020,39,025
2057,53891,Clinton County,2020,39,027
2058,49342,Columbiana County,2020,39,029
2059,47794,Coshocton County,2020,39,031
2060,45952,Crawford County,2020,39,033
2061,55128,Cuyahoga County,2020,39,035
2062,57932,Darke County,2020,39,037
2063,61816,Defiance County,2020,39,039
2064,114423,Delaware County,2020,39,041
2065,66252,Erie County,2020,39,043
2066,74987,Fairfield County,2020,39,045
2067,50125,Fayette County,2020,39,047
2068,62643,Franklin County,2020,39,049
2069,60550,Fulton County,2020,39,051
2070,50642,Gallia County,2020,39,053
2071,84510,Geauga County,2020,39,055
2072,71673,Greene County,2020,39,057
2073,45808,Guernsey County,2020,39,059
2074,63919,Hamilton County,2020,39,061
2075,61473,Hancock County,2020,39,063
2076,45312,Hardin County,2020,39,065
2077,49088,Harrison County,2020,39,067
2078,64694,Henry County,2020,39,069
2079,57155,Highland County,2020,39,071
2080,53838,Hocking County,2020,39,073
2081,67967,Holmes County,2020,39,075
2082,62143,Huron County,2020,39,077
2083,49636,Jackson County,2020,39,079
2084,49642,Jefferson County,2020,39,081
2085,68050,Knox County,2020,39,083
2086,69853,Lake County,2020,39,085
2087,47299,Lawrence County,2020,39,087
2088,68982,Licking County,2020,39,089
2089,61797,Logan County,2020,39,091
2090,59954,Lorain County,2020,39,093
2091,51642,Lucas County,2020,39,095
2092,72834,Madison County,2020,39,097
2093,48937,Mahoning County,2020,39,099
2094,52226,Marion County,2020,39,101
2095,79504,Medina County,2020,39,103
2096,44622,Meigs County,2020,39,105
2097,69588,Mercer County,2020,39,107
2098,63699,Miami County,2020,39,109
2099,48944,Monroe County,2020,39,111
2100,54692,Montgomery County,2020,39,113
2101,45698,Morgan County,2020,39,115
2102,68159,Morrow County,2020,39,117
2103,52457,Muskingum County,2020,39,119
2104,52583,Noble County,2020,39,121
2105,65582,Ottawa County,2020,39,123
2106,62062,Paulding County,2020,39,125
2107,56048,Perry County,2020,39,127
2108,64412,Pickaway County,2020,39,129
2109,46413,Pike County,2020,39,131
2110,64250,Portage County,2020,39,133
2111,60856,Preble County,2020,39,135
2112,72299,Putnam County,2020,39,137
2113,52295,Richland County,2020,39,139
2114,49543,Ross County,2020,39,141
2115,60455,Sandusky County,2020,39,143
2116,44297,Scioto County,2020,39,145
2117,58129,Seneca County,2020,39,147
2118,67582,Shelby County,2020,39,149
2119,57364,Stark County,2020,39,151
2120,60715,Summit County,2020,39,153
2121,48929,Trumbull County,2020,39,155
2122,58256,Tuscarawas County,2020,39,157
2123,92198,Union County,2020,39,159
2124,57863,Van Wert County,2020,39,161
2125,49778,Vinton County,2020,39,163
2126,90600,Warren County,2020,39,165
2127,53450,Washington County,2020,39,167
2128,67708,Wayne County,2020,39,169
2129,52458,Williams County,2020,39,171
2130,67865,Wood County,2020,39,173
2131,63516,Wyandot County,2020,39,175
2132,36749,Adair County,2020,40,001
2133,51157,Alfalfa County,2020,40,003
2134,42618,Atoka County,2020,40,005
2135,61477,Beaver County,2020,40,007
2136,47625,Beckham County,2020,40,009
2137,55643,Blaine County,2020,40,011
2138,45213,Bryan County,2020,40,013
2139,48380,Caddo County,2020,40,015
2140,75452,Canadian County,2020,40,017
2141,46781,Carter County,2020,40,019
2142,49553,Cherokee County,2020,40,021
2143,41622,Choctaw County,2020,40,023
2144,50804,Cimarron County,2020,40,025
2145,64011,Cleveland County,2020,40,027
2146,41162,Coal County,2020,40,029
2147,54007,Comanche County,2020,40,031
2148,46266,Cotton County,2020,40,033
2149,43804,Craig County,2020,40,035
2150,49954,Creek County,2020,40,037
2151,55826,Custer County,2020,40,039
2152,43147,Delaware County,2020,40,041
2153,56711,Dewey County,2020,40,043
2154,56763,Ellis County,2020,40,045
2155,61501,Garfield County,2020,40,047
2156,47391,Garvin County,2020,40,049
2157,58621,Grady County,2020,40,051
2158,51399,Grant County,2020,40,053
2159,42010,Greer County,2020,40,055
2160,40246,Harmon County,2020,40,057
2161,57833,Harper County,2020,40,059
2162,41253,Haskell County,2020,40,061
2163,39333,Hughes County,2020,40,063
2164,56779,Jackson County,2020,40,065
2165,43014,Jefferson County,2020,40,067
2166,45361,Johnston County,2020,40,069
2167,50256,Kay County,2020,40,071
2168,71450,Kingfisher County,2020,40,073
2169,40112,Kiowa County,2020,40,075
2170,40831,Latimer County,2020,40,077
2171,40632,Le Flore County,2020,40,079
2172,56957,Lincoln County,2020,40,081
2173,72617,Logan County,2020,40,083
2174,54219,Love County,2020,40,085
2175,68563,McClain County,2020,40,087
2176,45380,McCurtain County,2020,40,089
2177,37535,McIntosh County,2020,40,091
2178,54851,Major County,2020,40,093
2179,51072,Marshall County,2020,40,095
2180,50905,Mayes County,2020,40,097
2181,55318,Murray County,2020,40,099
2182,42607,Muskogee County,2020,40,101
2183,56632,Noble County,2020,40,103
2184,45719,Nowata County,2020,40,105
2185,45823,Okfuskee County,2020,40,107
2186,55332,Oklahoma County,2020,40,109
2187,50442,Okmulgee County,2020,40,111
2188,50490,Osage County,2020,40,113
2189,40249,Ottawa County,2020,40,115
2190,51960,Pawnee County,2020,40,117
2191,39681,Payne County,2020,40,119
2192,50416,Pittsburg County,2020,40,121
2193,50587,Pontotoc County,2020,40,123
2194,50118,Pottawatomie County,2020,40,125
2195,38912,Pushmataha County,2020,40,127
2196,51279,Roger Mills County,2020,40,129
2197,67243,Rogers County,2020,40,131
2198,42418,Seminole County,2020,40,133
2199,47188,Sequoyah County,2020,40,135
2200,52905,Stephens County,2020,40,137
2201,61334,Texas County,2020,40,139
2202,41610,Tillman County,2020,40,141
2203,58863,Tulsa County,2020,40,143
2204,66375,Wagoner County,2020,40,145
2205,48144,Washington County,2020,40,147
2206,51270,Washita County,2020,40,149
2207,52504,Woods County,2020,40,151
2208,54328,Woodward County,2020,40,153
2209,44872,Baker County,2020,41,001
2210,66378,Benton County,2020,41,003
2211,82539,Clackamas County,2020,41,005
2212,63238,Clatsop County,2020,41,007
2213,73023,Columbia County,2020,41,009
2214,50848,Coos County,2020,41,011
2215,68598,Crook County,2020,41,013
2216,48377,Curry County,2020,41,015
2217,66467,Deschutes County,2020,41,017
2218,52355,Douglas County,2020,41,019
2219,63088,Gilliam County,2020,41,021
2220,50819,Grant County,2020,41,023
2221,48790,Harney County,2020,41,025
2222,81718,Hood River County,2020,41,027
2223,57334,Jackson County,2020,41,029
2224,63683,Jefferson County,2020,41,031
2225,47740,Josephine County,2020,41,033
2226,49675,Klamath County,2020,41,035
2227,48669,Lake County,2020,41,037
2228,58818,Lane County,2020,41,039
2229,53883,Lincoln County,2020,41,041
2230,65516,Linn County,2020,41,043
2231,46278,Malheur County,2020,41,045
2232,64990,Marion County,2020,41,047
2233,59956,Morrow County,2020,41,049
